Vehicle Original,Sales,% Change,Change,Movie Presence,Release,Car,Stars,Vehicle,Rank,Gross,Distributor,Year,Strong Appearance,Weak Appearance,Total Appearance,Best Rank,Highest Star
mercedes-benz b-class,8,-0.940740741,Negative,mercedes-benz b-class,Good Boys,2006 mercedes-benz b 200 [w245],1,mercedes-benz b,34,"$83,140,306 ",Universal Pictures,2019,0,1,1,34,1
mercedes-benz c-class,48875,-0.108592168,Negative,mercedes-benz c-class,Good Boys,1996 mercedes-benz c-klasse [w202],2,mercedes-benz c,34,"$83,140,306 ",Universal Pictures,2019,0,8,8,34,2
mercedes-benz cla-class,13212,-0.497049754,Negative,mercedes-benz cla-class,What Men Want,2014 mercedes-benz cla 250 [c117],1,mercedes-benz cla,54,"$54,611,903 ",Paramount Pictures,2019,0,1,1,54,1
mercedes-benz cls-class,941,-0.002120891,Negative,mercedes-benz cls-class,The Art of Racing in the Rain,2011 mercedes-benz cls 63 amg [c218],3,mercedes-benz cls,89,"$26,395,642 ",Twentieth Century Fox,2019,1,0,1,89,3
mercedes-benz e-class,39858,-0.141435464,Negative,mercedes-benz e-class,Us,2000 mercedes-benz e 320 [s210],3,mercedes-benz e,12,"$175,084,580 ",Universal Pictures,2019,1,9,10,12,3
mercedes-benz g-class,6092,0.695519065,Positive,mercedes-benz g-class,The Intruder,2013 mercedes-benz g 63 amg [w463],4,mercedes-benz g,73,"$35,419,122 ",Screen Gems,2019,1,4,5,73,4
mercedes-benz gl-class/gls-class,22615,0.029217676,Positive,mercedes-benz gl-class,,,,,,,,2019,,,,,
mercedes-benz gla-class,21514,-0.108634405,Negative,0,,,,,,,,2019,,,,,
mercedes-benz glc-class,72439,0.038864748,Positive,0,,,,,,,,2019,,,,,
mercedes-benz gle-class/m-class,48664,0.057683112,Positive,0,,,,,,,,2019,,,,,
mercedes-benz metris/vito,11718,0.502307692,Positive,mercedes-benz metris/vito,Terminator: Dark Fate,2014 mercedes-benz vito [w447],3,mercedes-benz vito,45,"$62,253,077 ",Paramount Pictures,2019,1,1,2,45,3
mercedes-benz s-class,12503,-0.165242355,Negative,mercedes-benz s-class,Parasite,2018 mercedes-benz s-klasse [w222],4,mercedes-benz s,98,"$22,633,689 ",Neon,2019,2,9,11,98,4
mercedes-benz sl-class,1791,-0.157572907,Negative,mercedes-benz sl-class,The Art of Racing in the Rain,1990 mercedes-benz sl [r129],2,mercedes-benz sl,89,"$26,395,642 ",Twentieth Century Fox,2019,0,4,4,89,2
mercedes-benz slk-class/slc-class,1916,-0.038635223,Negative,mercedes-benz slk-class,,,,,,,,2019,,,,,
mercedes-benz sprinter,29757,0.079560296,Positive,mercedes-benz sprinter,Angel Has Fallen,2006 mercedes-benz sprinter [w906],2,mercedes-benz sprinter,41,"$69,030,436 ",Lionsgate,2019,0,8,8,41,2
mini cooper,22123,-0.152992075,Negative,mini cooper,Yesterday,2010 mini cooper d clubman,3,mini cooper,38,"$73,286,650 ",Universal Pictures,2019,1,8,9,38,3
mini cooper hardtop 2-door,8462,-0.149547739,Negative,mini cooper,,,,,,,,2019,,,,,
mini cooper hardtop 4-door,6065,-0.059689922,Negative,mini cooper,,,,,,,,2019,,,,,
mini countryman,14042,-0.200569314,Negative,mini countryman,Pokémon Detective Pikachu,2011 mini countryman cooper,1,mini countryman,17,"$144,105,346 ",Warner Bros.,2019,0,1,1,17,1
mitsubishi eclipse cross,19661,1.072851871,Positive,0,,,,,,,,2019,,,,,
mitsubishi mirage,26966,0.10898174,Positive,0,,,,,,,,2019,,,,,
mitsubishi outlander,37965,0.000342538,Positive,mitsubishi outlander,Fast & Furious Presents: Hobbs & Shaw,2013 mitsubishi outlander,1,mitsubishi outlander,13,"$173,956,935 ",Universal Pictures,2019,0,2,2,13,1
mitsubishi outlander phev,2810,-0.273150543,Negative,mitsubishi outlander,,,,,,,,2019,,,,,
mitsubishi outlander sport,26144,-0.290856321,Negative,mitsubishi outlander,,,,,,,,2019,,,,,
nissan 370z/350z,2384,-0.312572088,Negative,0,,,,,,,,2019,,,,,
nissan altima,209183,0.00017691,Positive,nissan altima,The Mule,2016 nissan altima,3,nissan altima,70,"$39,084,073 ",Warner Bros.,2019,1,11,12,70,3
nissan armada,32044,-0.01856049,Negative,0,,,,,,,,2019,,,,,
nissan frontier,72369,-0.091366798,Negative,nissan frontier,A Dog's Journey,2005 nissan frontier,1,nissan frontier,96,"$22,782,371 ",Universal Pictures,2019,0,1,1,96,1
nissan gt-r,331,-0.384758364,Negative,0,,,,,,,,2019,,,,,
nissan juke,11,-0.98495212,Negative,nissan juke,Pokémon Detective Pikachu,2011 nissan juke,1,nissan juke,17,"$144,105,346 ",Warner Bros.,2019,0,2,2,17,1
nissan kicks,58193,1.496268016,Positive,0,,,,,,,,2019,,,,,
nissan leaf,12365,-0.159700985,Negative,nissan leaf,Stuber,2018 nissan leaf,4,nissan leaf,99,"$22,370,452 ",Twentieth Century Fox,2019,1,3,4,99,4
nissan maxima,35076,-0.17150483,Negative,nissan maxima,The Upside,2000 nissan maxima,1,nissan maxima,26,"$108,252,517 ",STX Entertainment,2019,0,5,5,26,1
nissan murano,68361,-0.181765952,Negative,nissan murano,Knives Out,nissan murano,1,nissan murano,21,"$115,711,579 ",Lionsgate,2019,0,3,3,21,1
nissan nv,20022,0.184593539,Positive,0,,,,,,,,2019,,,,,
nissan nv200,18768,0.007515568,Positive,nissan nv200,John Wick: Chapter 3 - Parabellum,2014 nissan nv200 taxi,1,nissan nv200,14,"$171,015,687 ",Lionsgate,2019,0,2,2,14,1
nissan pathfinder,65691,-0.027520355,Negative,nissan pathfinder,A Madea Family Funeral,2013 nissan pathfinder,1,nissan pathfinder,39,"$73,257,045 ",Lionsgate,2019,0,1,1,39,1
nissan rogue,350447,-0.149627527,Negative,nissan rogue,Fast & Furious Presents: Hobbs & Shaw,2017 nissan rogue,1,nissan rogue,13,"$173,956,935 ",Universal Pictures,2019,0,8,8,13,1
nissan sentra,184618,-0.133435972,Negative,nissan sentra,Gemini Man,1991 nissan sentra,2,nissan sentra,58,"$48,546,770 ",Paramount Pictures,2019,0,7,7,58,2
nissan titan,31514,-0.375453338,Negative,nissan titan,Dora and the Lost City of Gold,2017 nissan titan,1,nissan titan,47,"$60,477,943 ",Paramount Pictures,2019,0,1,1,47,1
nissan versa,66596,-0.121529106,Negative,nissan versa,Countdown,2007 nissan versa,3,nissan versa,90,"$25,594,369 ",STX Entertainment,2019,1,1,2,90,3
porsche 718,3880,-0.26459439,Negative,porsche 718,Parasite,2017 porsche 718 boxster [982],1,porsche 718,98,"$22,633,689 ",Neon,2019,0,1,1,98,1
porsche 911,9265,-0.052948993,Negative,porsche 911,Once Upon a Time... In Hollywood,1973 porsche 911 s,3,porsche 911,18,"$141,076,968 ",Sony Pictures Entertainment (SPE),2019,4,6,10,18,3
porsche cayenne,19001,0.710877003,Positive,porsche cayenne,Uncut Gems,2003 porsche cayenne [955],2,porsche cayenne,91,"$25,253,119 ",A24,2019,0,6,6,91,2
porsche macan,22667,-0.012503267,Negative,porsche macan,The Hustle,2015 porsche macan [95b],1,porsche macan,74,"$35,417,038 ",United Artists Releasing,2019,0,1,1,74,1
porsche panamera,6625,-0.183509983,Negative,porsche panamera,Fast & Furious Presents: Hobbs & Shaw,porsche panamera [970],2,porsche panamera,13,"$173,956,935 ",Universal Pictures,2019,0,1,1,13,2
ram pickup,633694,0.180107267,Positive,0,,,,,,,,2019,,,,,
ram promaster,56410,0.210515021,Positive,ram promaster,The Art of Racing in the Rain,2014 ram promaster,2,ram promaster,89,"$26,395,642 ",Twentieth Century Fox,2019,0,1,1,89,2
ram promaster city,12919,-0.06302582,Negative,ram promaster,,,,,,,,2019,,,,,
smart fortwo,680,-0.467084639,Negative,0,,,,,,,,2019,,,,,
subaru ascent,81958,1.263345392,Positive,0,,,,,,,,2019,,,,,
subaru brz,2334,-0.391236307,Negative,0,,,,,,,,2019,,,,,
subaru forester,180179,0.049914634,Positive,subaru forester,Toy Story 4,1998 subaru forester,2,subaru forester,3,"$434,038,008 ",Walt Disney Studios Motion Pictures,2019,0,10,10,3,2
subaru impreza/wrx/wrx sti,88253,-0.160534576,Negative,subaru impreza/wrx/wrx sti,Booksmart,2008 subaru impreza,3,subaru impreza,97,"$22,680,962 ",United Artists Releasing,2019,1,5,6,97,3
subaru legacy,35063,-0.125807175,Negative,subaru legacy,Fast & Furious Presents: Hobbs & Shaw,2000 subaru legacy wagon,2,subaru legacy,13,"$173,956,935 ",Universal Pictures,2019,0,1,1,13,2
subaru outback,181178,0.012993839,Positive,subaru outback,Cold Pursuit,2015 subaru outback,2,subaru outback,77,"$32,138,862 ",Lionsgate,2019,0,5,5,77,2
subaru xv crosstrek/crosstrek,131152,-0.091644504,Negative,subaru xv crosstrek/crosstrek,Glass,2018 subaru crosstrek,1,subaru crosstrek,24,"$111,048,468 ",Universal Pictures,2019,0,2,2,24,1
tesla model 3,158925,0.136948963,Positive,0,,,,,,,,2019,,,,,
tesla model s,14100,-0.452320839,Negative,tesla model s,Gemini Man,2013 tesla model s,2,tesla model s,58,"$48,546,770 ",Paramount Pictures,2019,0,2,2,58,2
tesla model x,19225,-0.263409962,Negative,tesla model x,Cold Pursuit,2016 tesla model x,3,tesla model x,77,"$32,138,862 ",Lionsgate,2019,1,0,1,77,3
toyota 4runner,131864,-0.056051083,Negative,toyota 4runner,Stuber,1999 toyota 4runner,2,toyota 4runner,99,"$22,370,452 ",Twentieth Century Fox,2019,0,7,7,99,2
toyota 86/scion fr-s,3398,-0.177836922,Negative,0,,,,,,,,2019,,,,,
toyota avalon,27767,-0.173108993,Negative,toyota avalon,Doctor Sleep,2000 toyota avalon,1,toyota avalon,78,"$31,543,097 ",Warner Bros.,2019,0,1,1,78,1
toyota c-hr,48930,-0.014342694,Negative,0,,,,,,,,2019,,,,,
toyota camry,336978,-0.018812657,Negative,toyota camry,It Chapter Two,1986 toyota camry,3,toyota camry,10,"$211,593,228 ",Warner Bros.,2019,3,29,32,10,3
toyota corolla/matrix,304850,0.003680877,Positive,toyota corolla/matrix,Captain Marvel,1984 toyota corolla,2,toyota corolla,5,"$426,829,839 ",Walt Disney Studios Motion Pictures,2019,0,23,23,5,2
toyota highlander,239437,-0.020751623,Negative,toyota highlander,A Madea Family Funeral,2014 toyota highlander,2,toyota highlander,39,"$73,257,045 ",Lionsgate,2019,0,3,3,39,2
toyota land cruiser,3536,0.093044822,Positive,toyota land cruiser,Terminator: Dark Fate,1990 toyota land cruiser,3,toyota land cruiser,45,"$62,253,077 ",Paramount Pictures,2019,1,3,4,45,3
toyota mirai,1502,-0.1107164,Negative,0,,,,,,,,2019,,,,,
toyota prius,69718,-0.204050644,Negative,toyota prius,Good Boys,2015 toyota prius v,2,toyota prius,34,"$83,140,306 ",Universal Pictures,2019,0,23,23,34,2
toyota rav4,448068,0.048926886,Positive,toyota rav4,It Chapter Two,toyota rav4,1,toyota rav4,10,"$211,593,228 ",Warner Bros.,2019,0,6,6,10,1
toyota sequoia,10289,-0.074813416,Negative,0,,,,,,,,2019,,,,,
toyota sienna,73585,-0.160678438,Negative,toyota sienna,Avengers: Endgame,2004 toyota sienna,1,toyota sienna,1,"$858,373,000 ",Walt Disney Studios Motion Pictures,2019,0,6,6,1,1
toyota tacoma,248801,0.012790087,Positive,toyota tacoma,The Mule,2012 toyota tacoma,2,toyota tacoma,70,"$39,084,073 ",Warner Bros.,2019,0,5,5,70,2
toyota tundra,111673,-0.055683336,Negative,toyota tundra,Knives Out,2000 toyota tundra,1,toyota tundra,21,"$115,711,579 ",Lionsgate,2019,0,3,3,21,1
toyota venza,9,0,Negative,0,,,,,,,,2019,,,,,
toyota yaris hatchback,2181,0.124226804,Positive,0,,,,,,,,2019,,,,,
toyota yaris ia/scion ia,21916,-0.127374079,Negative,0,,,,,,,,2019,,,,,
volkswagen atlas,81508,0.365819327,Positive,0,,,,,,,,2019,,,,,
volkswagen beetle,17215,0.19457359,Positive,0,,,,,,,,2019,,,,,
volkswagen cc,58,-0.872527473,Negative,volkswagen cc,John Wick: Chapter 3 - Parabellum,2013 volkswagen cc b7 [typ 3c],1,volkswagen cc,14,"$171,015,687 ",Lionsgate,2019,0,1,1,14,1
volkswagen golf/gti/r/sportwagen alltrack,37393,-0.115398264,Negative,volkswagen golf/gti/r/sportwagen alltrack,Glass,2010 volkswagen golf vi [typ 5k],2,volkswagen golf,24,"$111,048,468 ",Universal Pictures,2019,0,10,10,24,2
volkswagen jetta,100453,0.106383682,Positive,volkswagen jetta,Gemini Man,2001 volkswagen jetta a4 [typ 1j],2,volkswagen jetta,58,"$48,546,770 ",Paramount Pictures,2019,0,4,4,58,2
volkswagen passat,14123,-0.658872974,Negative,volkswagen passat,Fast & Furious Presents: Hobbs & Shaw,2006 volkswagen passat b6 [typ 3c],1,volkswagen passat,13,"$173,956,935 ",Universal Pictures,2019,0,3,3,13,1
volkswagen tiguan,109963,0.067373959,Positive,0,,,,,,,,2019,,,,,
volkswagen touareg,160,-0.920870425,Negative,volkswagen touareg,John Wick: Chapter 3 - Parabellum,2004 volkswagen touareg i [typ 7l],1,volkswagen touareg,14,"$171,015,687 ",Lionsgate,2019,0,1,1,14,1
volvo s60/v60,20190,0.700067363,Positive,volvo s60/v60,Knives Out,volvo s60,1,volvo s60,21,"$115,711,579 ",Lionsgate,2019,0,3,3,21,1
volvo s90/v90,4052,-0.580625129,Negative,0,,,,,,,,2019,,,,,
volvo xc40,17647,0.420853462,Positive,0,,,,,,,,2019,,,,,
volvo xc60,30578,-0.064578299,Negative,volvo xc60,Ma,2018 volvo xc60,3,volvo xc60,59,"$45,896,028 ",Universal Pictures,2019,1,0,1,59,3
volvo xc90,35760,0.131323357,Positive,volvo xc90,A Dog's Way Home,2016 volvo xc90,3,volvo xc90,65,"$42,004,346 ",Sony Pictures Entertainment (SPE),2019,1,5,6,65,3
