Vehicle Original,Sales,% Change,Change,Movie Presence,Release,Car,Stars,Vehicle,Rank,Gross,Distributor,Year,Strong Appearance,Weak Appearance,Total Appearance,Best Rank,Highest Star
mercedes-benz sl-class,1783,-0.004466778,Negative,mercedes-benz sl-class,Mafia Inc,mercedes-benz sl [r107],2,mercedes-benz sl,92,"$889,863 ",Entertainment One,2020,0,5,5,92,2
mercedes-benz slk-class/slc-class,2121,0.106993737,Positive,0,,,,,,,,2020,,,,,
mercedes-benz sprinter,37513,0.260644554,Positive,mercedes-benz sprinter,Vanguard,2006 mercedes-benz sprinter [w906],3,mercedes-benz sprinter,99,"$793,525 ",Gravitas Ventures,2020,1,5,6,99,3
mini cooper,18684,-0.15544908,Negative,mini cooper,Parasite,2014 mini cooper,2,mini cooper,19,"$30,736,060 ",Neon,2020,0,1,1,19,2
mini cooper hardtop 2-door,8119,-0.040534153,Negative,mini cooper,,,,,,,,2020,,,,,
mini cooper hardtop 4-door,4932,-0.186809563,Negative,mini cooper,,,,,,,,2020,,,,,
mini countryman,9363,-0.333214642,Negative,mini countryman,Tenet,mini countryman cooper,1,mini countryman,14,"$46,299,000 ",Warner Bros.,2020,0,1,1,14,1
mitsubishi eclipse cross,10319,-0.475153858,Negative,0,,,,,,,,2020,,,,,
mitsubishi mirage,19135,-0.290402729,Negative,mitsubishi mirage,Jay and Silent Bob Reboot,2017 mitsubishi mirage,1,mitsubishi mirage,94,"$857,744 ",Saban Films,2020,0,1,1,94,1
mitsubishi outlander,27133,-0.285315422,Negative,0,,,,,,,,2020,,,,,
mitsubishi outlander phev,1964,-0.301067616,Negative,0,,,,,,,,2020,,,,,
mitsubishi outlander sport,28835,0.102929927,Positive,mitsubishi outlander sport,Unhinged,2018 mitsubishi outlander sport,1,mitsubishi outlander sport,25,"$20,831,465 ",Solstice Studios,2020,0,1,1,25,1
nissan 370z/350z,1955,-0.179949664,Negative,nissan 370z/350z,Bad Boys for Life,2003 nissan 350z,1,nissan 350z,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,2,2,1,1
nissan altima,137988,-0.340347925,Negative,nissan altima,The Assistant,2016 nissan altima,2,nissan altima,84,"$1,100,313 ",Bleecker Street Media,2020,0,7,7,84,2
nissan armada,19638,-0.387155162,Negative,nissan armada,Vanguard,2008 nissan armada,2,nissan armada,99,"$793,525 ",Gravitas Ventures,2020,0,2,2,99,2
nissan frontier,54817,-0.242534787,Negative,0,,,,,,,,2020,,,,,
nissan gt-r,303,-0.084592145,Negative,nissan gt-r,The Gentlemen,nissan gt-r,1,nissan gt-r,16,"$36,471,397 ",STX Entertainment,2020,0,1,1,16,1
nissan kicks,58858,0.011427491,Positive,0,,,,,,,,2020,,,,,
nissan leaf,9559,-0.226930853,Negative,0,,,,,,,,2020,,,,,
nissan maxima,18141,-0.482808758,Negative,nissan maxima,Bad Boys for Life,2012 nissan maxima,1,nissan maxima,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,4,4,1,1
nissan murano,58256,-0.1478182,Negative,nissan murano,Bad Boys for Life,2003 nissan murano,1,nissan murano,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,4,4,1,1
nissan nv,15248,-0.238437719,Negative,0,,,,,,,,2020,,,,,
nissan nv200,17126,-0.087489344,Negative,0,,,,,,,,2020,,,,,
nissan pathfinder,48579,-0.260492305,Negative,nissan pathfinder,The War with Grandpa,2013 nissan pathfinder,3,nissan pathfinder,27,"$18,702,194 ",101 Studios,2020,1,5,6,27,3
nissan rogue,227936,-0.349584959,Negative,nissan rogue,Bad Boys for Life,2017 nissan rogue,1,nissan rogue,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,5,5,1,1
nissan sentra,94645,-0.487346846,Negative,nissan sentra,Bad Boys for Life,2016 nissan sentra,1,nissan sentra,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,12,12,1,1
nissan titan,26441,-0.160976074,Negative,0,,,,,,,,2020,,,,,
nissan versa,48272,-0.275151661,Negative,nissan versa,Jay and Silent Bob Reboot,2017 nissan versa note,3,nissan versa,94,"$857,744 ",Saban Films,2020,1,3,4,94,3
porsche 718,3447,-0.111597938,Negative,porsche 718,Parasite,2017 porsche 718 boxster [982],1,porsche 718,19,"$30,736,060 ",Neon,2020,0,1,1,19,1
porsche 911,8839,-0.045979493,Negative,porsche 911,Bad Boys for Life,2020 porsche 911 carrera 4s [992],4,porsche 911,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,2,3,5,1,4
porsche cayenne,18092,-0.047839587,Negative,porsche cayenne,Uncut Gems,2003 porsche cayenne [955],2,porsche cayenne,21,"$25,789,956 ",A24,2020,0,5,5,21,2
porsche macan,18633,-0.177967971,Negative,0,,,,,,,,2020,,,,,
porsche panamera,3871,-0.415698113,Negative,porsche panamera,Like a Boss,porsche panamera [970],1,porsche panamera,23,"$22,169,514 ",Paramount Pictures,2020,0,1,1,23,1
porsche taycan,4404,32.87692308,Positive,0,,,,,,,,2020,,,,,
ram pickup,563676,-0.110491815,Negative,0,,,,,,,,2020,,,,,
ram promaster,50553,-0.103829108,Negative,0,,,,,,,,2020,,,,,
ram promaster city,10408,-0.194364889,Negative,0,,,,,,,,2020,,,,,
subaru ascent,67623,-0.17490666,Negative,0,,,,,,,,2020,,,,,
subaru brz,2267,-0.028706084,Negative,0,,,,,,,,2020,,,,,
subaru forester,176996,-0.017665766,Negative,subaru forester,Relic,2009 subaru forester,3,subaru forester,86,"$1,046,653 ",IFC Films,2020,1,4,5,86,3
subaru impreza/wrx/wrx sti,64806,-0.265679354,Negative,subaru impreza/wrx/wrx sti,Tenet,subaru wrx sti,2,subaru wrx,14,"$46,299,000 ",Warner Bros.,2020,0,5,5,14,2
subaru legacy,27240,-0.223112683,Negative,subaru legacy,Honest Thief,2017 subaru legacy,1,subaru legacy,32,"$14,163,574 ",Open Road Films (II),2020,0,1,1,32,1
subaru outback,153290,-0.153925973,Negative,subaru outback,Unhinged,2000 subaru outback,1,subaru outback,25,"$20,831,465 ",Solstice Studios,2020,0,1,1,25,1
subaru xv crosstrek/crosstrek,119716,-0.087196535,Negative,0,,,,,,,,2020,,,,,
tesla model 3,167500,0.053956269,Positive,0,,,,,,,,2020,,,,,
tesla model s,17500,0.241134752,Positive,0,,,,,,,,2020,,,,,
tesla model x,25000,0.300390117,Positive,tesla model x,Bad Boys for Life,2016 tesla model x,2,tesla model x,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,2,2,1,2
toyota 4runner,129052,-0.021325002,Negative,toyota 4runner,Richard Jewell,1996 toyota 4runner,3,toyota 4runner,54,"$4,523,325 ",Warner Bros.,2020,1,2,3,54,3
toyota 86/scion fr-s,2476,-0.27133608,Negative,toyota 86/scion fr-s,My Hero Academia: Heroes Rising,toyota 86,2,toyota 86,33,"$13,651,826 ",FUNimation Entertainment,2020,0,1,1,33,2
toyota avalon,18421,-0.336586596,Negative,toyota avalon,Birds of Prey,1998 toyota avalon,1,toyota avalon,6,"$84,158,461 ",Warner Bros.,2020,0,3,3,6,1
toyota c-hr,42936,-0.122501533,Negative,toyota c-hr,The Invisible Man,2017 toyota c-hr,1,toyota c-hr,9,"$64,914,050 ",Universal Pictures,2020,0,1,1,9,1
toyota camry,294348,-0.126506775,Negative,toyota camry,The Grudge,2000 toyota camry,3,toyota camry,24,"$21,221,803 ",Sony Pictures Entertainment (SPE),2020,1,15,16,24,3
toyota corolla/matrix,237179,-0.221981302,Negative,toyota corolla/matrix,Just Mercy,1986 toyota corolla,2,toyota corolla,17,"$35,733,621 ",Warner Bros.,2020,0,15,15,17,2
toyota highlander,212276,-0.113436937,Negative,toyota highlander,The Tax Collector,2001 toyota highlander,1,toyota highlander,87,"$1,044,212 ",RLJE Films,2020,0,3,3,87,1
toyota land cruiser,3146,-0.110294118,Negative,toyota land cruiser,Birds of Prey,1995 toyota land cruiser,1,toyota land cruiser,6,"$84,158,461 ",Warner Bros.,2020,0,3,3,6,1
toyota mirai,499,-0.667776298,Negative,0,,,,,,,,2020,,,,,
toyota prius,43525,-0.375699246,Negative,toyota prius,Unhinged,2010 toyota prius iii,2,toyota prius,25,"$20,831,465 ",Solstice Studios,2020,0,7,7,25,2
toyota rav4,430387,-0.039460528,Negative,toyota rav4,Tenet,2019 toyota rav4,2,toyota rav4,14,"$46,299,000 ",Warner Bros.,2020,0,10,10,14,2
toyota sequoia,7364,-0.284284187,Negative,0,,,,,,,,2020,,,,,
toyota sienna,42885,-0.417204593,Negative,toyota sienna,Unhinged,2011 toyota sienna,3,toyota sienna,25,"$20,831,465 ",Solstice Studios,2020,1,1,2,25,3
toyota supra,5887,1.041262136,Positive,toyota supra,Just Mercy,1986 toyota supra,1,toyota supra,17,"$35,733,621 ",Warner Bros.,2020,0,2,2,17,1
toyota tacoma,238805,-0.040176687,Negative,toyota tacoma,Sonic the Hedgehog,2016 toyota tacoma,4,toyota tacoma,3,"$146,066,470 ",Paramount Pictures,2020,1,0,1,3,4
toyota tundra,109203,-0.022118149,Negative,toyota tundra,Knives Out,2000 toyota tundra,1,toyota tundra,12,"$49,651,655 ",Lionsgate,2020,0,5,5,12,1
toyota venza,13073,1451.555556,Positive,0,,,,,,,,2020,,,,,
toyota yaris hatchback,5662,1.596056855,Positive,0,,,,,,,,2020,,,,,
toyota yaris ia/scion ia,6437,-0.706287644,Negative,0,,,,,,,,2020,,,,,
volkswagen arteon,3602,0.47080441,Positive,0,,,,,,,,2020,,,,,
volkswagen atlas,76283,-0.064104137,Negative,0,,,,,,,,2020,,,,,
volkswagen beetle,4421,-0.743189079,Negative,volkswagen beetle,Unhinged,2012 volkswagen beetle [typ 5c],1,volkswagen beetle,25,"$20,831,465 ",Solstice Studios,2020,0,1,1,25,1
volkswagen cc,17,-0.706896552,Negative,0,,,,,,,,2020,,,,,
volkswagen golf/gti/r/sportwagen alltrack,21927,-0.413606825,Negative,volkswagen golf/gti/r/sportwagen alltrack,Sonic the Hedgehog,volkswagen golf vi [typ 5k],1,volkswagen golf,3,"$146,066,470 ",Paramount Pictures,2020,0,1,1,3,1
volkswagen jetta,82652,-0.177207251,Negative,volkswagen jetta,Bad Boys for Life,2008 volkswagen jetta a4 [typ 1j],2,volkswagen jetta,1,"$204,417,855 ",Sony Pictures Entertainment (SPE),2020,0,7,7,1,2
volkswagen passat,22964,0.626000142,Positive,volkswagen passat,Tenet,2015 volkswagen passat b8 [typ 3g],1,volkswagen passat,14,"$46,299,000 ",Warner Bros.,2020,0,2,2,14,1
volkswagen tiguan,100687,-0.084355647,Negative,volkswagen tiguan,The Invisible Man,2017 volkswagen tiguan ii [typ ad1],1,volkswagen tiguan,9,"$64,914,050 ",Universal Pictures,2020,0,3,3,9,1
volkswagen touareg,3,-0.98125,Negative,0,,,,,,,,2020,,,,,
volvo s60/v60,16828,-0.166518078,Negative,volvo s60/v60,Vanguard,2007 volvo s60,2,volvo s60,99,"$793,525 ",Gravitas Ventures,2020,0,4,4,99,2
volvo s90/v90,3194,-0.211747285,Negative,0,,,,,,,,2020,,,,,
volvo xc40,23778,0.347424491,Positive,volvo xc40,Fatale,2019 volvo xc40,1,volvo xc40,68,"$2,388,133 ",Lionsgate,2020,0,1,1,68,1
volvo xc60,32078,0.049054876,Positive,volvo xc60,Bombshell,2014 volvo xc60,2,volvo xc60,34,"$13,644,923 ",Lionsgate,2020,0,1,1,34,2
volvo xc90,34251,-0.042197987,Negative,volvo xc90,Vanguard,2015 volvo xc90,3,volvo xc90,99,"$793,525 ",Gravitas Ventures,2020,1,1,2,99,3
