Vehicle Original,Sales,% Change,Change,Movie Presence,Release,Car,Stars,Vehicle,Rank,Gross,Distributor,Year,Strong Appearance,Weak Appearance,Total Appearance,Best Rank,Highest Star
maserati granturismo,1018,-0.184947958,Negative,0,,,,,,,,2017,,,,,
maserati levante,5448,1.841940532,Positive,0,,,,,,,,2017,,,,,
maserati quattroporte,1700,-0.250440917,Negative,maserati quattroporte,Kingsman: The Golden Circle,2009 maserati quattroporte v,1,maserati quattroporte,35,"$100,225,686 ",Twentieth Century Fox,2017,0,2,2,35,1
mazda 3,75018,-0.215021922,Negative,mazda 3,Spider-Man: Homecoming,2014 mazda 3,1,mazda 3,5,"$334,201,140 ",Sony Pictures Entertainment (SPE),2017,0,10,10,5,1
mazda 5,10,-0.973333333,Negative,0,,,,,,,,2017,,,,,
mazda 6,33402,-0.266212654,Negative,mazda 6,Spider-Man: Homecoming,2011 mazda 6,1,mazda 6,5,"$334,201,140 ",Sony Pictures Entertainment (SPE),2017,0,2,2,5,1
mazda cx-3,16355,-0.118661422,Negative,0,,,,,,,,2017,,,,,
mazda cx-5,127563,0.136570588,Positive,mazda cx-5,Fifty Shades Darker,2016 mazda cx-5,1,mazda cx-5,30,"$114,581,250 ",Universal Pictures,2017,0,1,1,30,1
mazda cx-9,25828,0.609120927,Positive,0,,,,,,,,2017,,,,,
mazda mx-5 miata,11294,0.193238246,Positive,0,,,,,,,,2017,,,,,
mercedes-benz amg gt,1609,0.311328443,Positive,0,,,,,,,,2017,,,,,
mercedes-benz b-class,744,0.17721519,Positive,mercedes-benz b-class,Geostorm,2014 mercedes-benz b-klasse [w246],3,mercedes-benz b,77,"$33,578,782 ",Warner Bros.,2017,1,1,2,77,3
mercedes-benz c-class,77447,0.003628494,Positive,mercedes-benz c-class,Happy Death Day,2015 mercedes-benz c 300 [w205],3,mercedes-benz c,50,"$55,683,845 ",Universal Pictures,2017,1,12,13,50,3
mercedes-benz cla-class,20669,-0.198627481,Negative,mercedes-benz cla-class,John Wick: Chapter 2,2014 mercedes-benz cla 250 [c117],1,mercedes-benz cla,36,"$92,029,184 ",Lionsgate,2017,0,1,1,36,1
mercedes-benz cls-class,1839,-0.557507218,Negative,mercedes-benz cls-class,American Assassin,mercedes-benz cls [c219],3,mercedes-benz cls,73,"$36,249,674 ",Lionsgate,2017,1,1,2,73,3
mercedes-benz e-class,51312,0.00817353,Positive,mercedes-benz e-class,Gifted,2014 mercedes-benz e 63 amg [w212],3,mercedes-benz e,95,"$24,801,212 ",Fox Searchlight Pictures,2017,1,9,10,95,3
mercedes-benz g-class,4188,0.060253165,Positive,mercedes-benz g-class,The Fate of the Furious,mercedes-benz g-klasse [w463],2,mercedes-benz g,10,"$226,008,385 ",Universal Pictures,2017,0,5,5,10,2
mercedes-benz gl-class/gls-class,32248,0.059325931,Positive,mercedes-benz gl-class,,,,,,,,2017,,,,,
mercedes-benz gla-class,24104,-0.017966999,Negative,0,,,,,,,,2017,,,,,
mercedes-benz glc-class,48643,0.016105448,Positive,0,,,,,,,,2017,,,,,
mercedes-benz gle-class/m-class,54595,0.054140681,Positive,0,,,,,,,,2017,,,,,
mercedes-benz metris/vito,7579,0.266544118,Positive,0,,,,,,,,2017,,,,,
mercedes-benz s-class,15888,-0.155028453,Negative,mercedes-benz s-class,The Fate of the Furious,mercedes-benz s-klasse stretched limousine [v221],3,mercedes-benz s,10,"$226,008,385 ",Universal Pictures,2017,3,11,14,10,3
mercedes-benz sl-class,2940,-0.210102096,Negative,mercedes-benz sl-class,American Made,mercedes-benz sl [r107],2,mercedes-benz sl,53,"$51,342,000 ",Universal Pictures,2017,0,3,3,53,2
mercedes-benz slk-class/slc-class,2860,-0.158080659,Negative,0,,,,,,,,2017,,,,,
mercedes-benz sprinter,27415,-0.031956215,Negative,mercedes-benz sprinter,The Mummy,2006 mercedes-benz sprinter [w906],3,mercedes-benz sprinter,40,"$80,227,895 ",Universal Pictures,2017,2,9,11,40,3
mini cooper,32232,-0.178572339,Negative,mini cooper,Cars 3,mini cooper,1,mini cooper,21,"$152,901,115 ",Walt Disney Studios Motion Pictures,2017,0,7,7,21,1
mini cooper hardtop 2-door,11256,-0.000710227,Negative,mini cooper,,,,,,,,2017,,,,,
mini cooper hardtop 4-door,7723,-0.308841955,Negative,mini cooper,,,,,,,,2017,,,,,
mini countryman,14864,0.16984102,Positive,mini countryman,How to Be a Latin Lover,mini countryman cooper,1,mini countryman,80,"$32,149,404 ",Pantelion Films,2017,0,1,1,80,1
mini paceman,9,-0.894117647,Negative,0,,,,,,,,2017,,,,,
mitsubishi lancer,12725,-0.110388702,Negative,mitsubishi lancer,Geostorm,2002 mitsubishi lancer,1,mitsubishi lancer,77,"$33,578,782 ",Warner Bros.,2017,0,1,1,77,1
mitsubishi mirage,22386,0.007198776,Positive,0,,,,,,,,2017,,,,,
mitsubishi outlander,35310,0.328642384,Positive,0,,,,,,,,2017,,,,,
mitsubishi outlander sport,33160,0.002812472,Positive,0,,,,,,,,2017,,,,,
mitsubishi i-miev,6,-0.936170213,Negative,0,,,,,,,,2017,,,,,
nissan 370z/350z,4614,-0.219685439,Negative,nissan 370z/350z,Baywatch,2016 nissan 370z,1,nissan 370z,48,"$58,060,186 ",Paramount Pictures,2017,0,1,1,48,1
nissan altima,254996,-0.170420977,Negative,nissan altima,Geostorm,2013 nissan altima,3,nissan altima,77,"$33,578,782 ",Warner Bros.,2017,1,12,13,77,3
nissan armada,35667,1.541289633,Positive,0,,,,,,,,2017,,,,,
nissan frontier,74360,-0.14455974,Negative,nissan frontier,Monster Trucks,2009 nissan frontier,1,nissan frontier,78,"$33,370,166 ",Paramount Pictures,2017,0,1,1,78,1
nissan gt-r,578,-0.171919771,Negative,nissan gt-r,The Fate of the Furious,2009 nissan gt-r,1,nissan gt-r,10,"$226,008,385 ",Universal Pictures,2017,0,2,2,10,1
nissan juke,10157,-0.481176891,Negative,nissan juke,The House,2014 nissan juke nismo,2,nissan juke,94,"$25,584,504 ",Warner Bros.,2017,0,1,1,94,2
nissan leaf,11230,-0.198200771,Negative,0,,,,,,,,2017,,,,,
nissan maxima,67627,0.079096857,Positive,nissan maxima,John Wick: Chapter 2,2007 nissan maxima,3,nissan maxima,36,"$92,029,184 ",Lionsgate,2017,1,5,6,36,3
nissan murano,76732,-0.117546261,Negative,nissan murano,Transformers: The Last Knight,2006 nissan murano,1,nissan murano,24,"$130,168,683 ",Paramount Pictures,2017,0,2,2,24,1
nissan nv,17858,-0.000839255,Negative,nissan nv,Baby Driver,2012 nissan nv,1,nissan nv,31,"$107,825,862 ",TriStar Pictures,2017,0,1,1,31,1
nissan nv200,18602,0.004264968,Positive,nissan nv200,Thor: Ragnarok,2014 nissan nv200 taxi,1,nissan nv200,7,"$311,225,150 ",Walt Disney Studios Motion Pictures,2017,0,2,2,7,1
nissan pathfinder,81065,-0.007784482,Negative,nissan pathfinder,The Fate of the Furious,2000 nissan pathfinder,1,nissan pathfinder,10,"$226,008,385 ",Universal Pictures,2017,0,3,3,10,1
nissan quest,4950,-0.55465587,Negative,nissan quest,A Bad Moms Christmas,2011 nissan quest,1,nissan quest,44,"$71,891,988 ",STX Entertainment,2017,0,1,1,44,1
nissan rogue,403465,0.222976987,Positive,nissan rogue,Spider-Man: Homecoming,2011 nissan rogue,1,nissan rogue,5,"$334,201,140 ",Sony Pictures Entertainment (SPE),2017,0,7,7,5,1
nissan sentra,218451,0.01742824,Positive,nissan sentra,The Fate of the Furious,2013 nissan sentra,1,nissan sentra,10,"$226,008,385 ",Universal Pictures,2017,0,9,9,10,1
nissan titan,52924,1.418829982,Positive,0,,,,,,,,2017,,,,,
nissan versa,106772,-0.192430454,Negative,nissan versa,How to Be a Latin Lover,2007 nissan versa,4,nissan versa,80,"$32,149,404 ",Pantelion Films,2017,2,4,6,80,4
nissan xterra,1,-0.973684211,Negative,nissan xterra,Baby Driver,2005 nissan xterra,1,nissan xterra,31,"$107,825,862 ",TriStar Pictures,2017,0,1,1,31,1
porsche 718,5087,-0.187380192,Negative,0,,,,,,,,2017,,,,,
porsche 911,8970,0.007751938,Positive,porsche 911,Cars 3,2002 porsche 911 carrera [996],3,porsche 911,21,"$152,901,115 ",Walt Disney Studios Motion Pictures,2017,3,6,9,21,3
porsche boxster,2287,-0.143445693,Negative,0,,,,,,,,2017,,,,,
porsche cayenne,13203,-0.14171488,Negative,porsche cayenne,The Hitman's Bodyguard,2003 porsche cayenne [955],3,porsche cayenne,41,"$75,468,583 ",Lionsgate,2017,1,2,3,41,3
porsche cayman,2800,-0.22005571,Negative,porsche cayman,The Fate of the Furious,2006 porsche cayman s [987c],1,porsche cayman,10,"$226,008,385 ",Universal Pictures,2017,0,1,1,10,1
porsche macan,21429,0.108472998,Positive,0,,,,,,,,2017,,,,,
porsche panamera,6431,0.460595049,Positive,porsche panamera,Fifty Shades Darker,2010 porsche panamera [970],1,porsche panamera,30,"$114,581,250 ",Universal Pictures,2017,0,1,1,30,1
ram pickup,500723,0.023098864,Positive,0,,,,,,,,2017,,,,,
ram promaster,40483,0.001063304,Positive,ram promaster,Logan,2014 ram promaster,1,ram promaster,9,"$226,277,068 ",Twentieth Century Fox,2017,0,2,2,9,1
ram promaster city,15584,-0.024292512,Negative,ram promaster,,,,,,,,2017,,,,,
scion iq,6,0,Negative,0,,,,,,,,2017,,,,,
scion xb,2677,0,Negative,scion xb,How to Be a Latin Lover,2004 scion xb,1,scion xb,80,"$32,149,404 ",Pantelion Films,2017,0,1,1,80,1
smart fortwo,3071,-0.505554661,Negative,smart fortwo,Geostorm,2013 smart fortwo electric drive,3,smart fortwo,77,"$33,578,782 ",Warner Bros.,2017,2,2,4,77,3
subaru brz,4131,-0.002414876,Negative,subaru brz,The Fate of the Furious,2016 subaru brz,3,subaru brz,10,"$226,008,385 ",Universal Pictures,2017,1,0,1,10,3
subaru forester,177563,-0.005767303,Negative,subaru forester,Split,2001 subaru forester,1,subaru forester,23,"$138,291,365 ",Universal Pictures,2017,0,1,1,23,1
subaru impreza/wrx/wrx sti,117401,0.3263102,Positive,subaru impreza/wrx/wrx sti,The Fate of the Furious,2015 subaru wrx sti,3,subaru wrx,10,"$226,008,385 ",Universal Pictures,2017,2,3,5,10,3
subaru legacy,49837,-0.236869507,Negative,subaru legacy,Rings,1997 subaru legacy outback,4,subaru legacy,90,"$27,793,018 ",Paramount Pictures,2017,1,2,3,90,4
subaru outback,188886,0.03273956,Positive,subaru outback,Split,2000 subaru outback,1,subaru outback,23,"$138,291,365 ",Universal Pictures,2017,0,3,3,23,1
subaru xv crosstrek/crosstrek,110138,0.151143953,Positive,0,,,,,,,,2017,,,,,
tesla model s,27060,-0.080248802,Negative,tesla model s,Cars 3,tesla model s,3,tesla model s,21,"$152,901,115 ",Walt Disney Studios Motion Pictures,2017,1,3,4,21,3
tesla model x,21315,0.169675685,Positive,tesla model x,A Bad Moms Christmas,2016 tesla model x,1,tesla model x,44,"$71,891,988 ",STX Entertainment,2017,0,1,1,44,1
toyota 4runner,128296,0.145806913,Positive,toyota 4runner,The Fate of the Furious,2014 toyota 4runner,1,toyota 4runner,10,"$226,008,385 ",Universal Pictures,2017,0,4,4,10,1
toyota 86/scion fr-s,6846,-0.081936436,Negative,toyota 86/scion fr-s,Spider-Man: Homecoming,2013 scion fr-s,1,scion fr-s,5,"$334,201,140 ",Sony Pictures Entertainment (SPE),2017,0,2,2,5,1
toyota avalon,32583,-0.322316972,Negative,toyota avalon,Baby Driver,1995 toyota avalon,1,toyota avalon,31,"$107,825,862 ",TriStar Pictures,2017,0,2,2,31,1
toyota camry,387081,-0.003955041,Negative,toyota camry,Lady Bird,1990 toyota camry,3,toyota camry,81,"$31,432,462 ",A24,2017,1,20,21,81,3
toyota corolla/matrix,329196,-0.12959467,Negative,toyota corolla/matrix,Baby Driver,2003 toyota corolla,3,toyota corolla,31,"$107,825,862 ",TriStar Pictures,2017,1,28,29,31,3
toyota corolla im/auris/scion im,20501,0.156484459,Positive,0,,,,,,,,2017,,,,,
toyota fj cruiser,4,-0.555555556,Negative,0,,,,,,,,2017,,,,,
toyota highlander,215775,0.127474801,Positive,toyota highlander,Patriots Day,toyota highlander,2,toyota highlander,83,"$31,319,806 ",Lionsgate,2017,0,3,3,83,2
toyota land cruiser,3100,-0.163292848,Negative,toyota land cruiser,The Foreigner,2013 toyota land cruiser,3,toyota land cruiser,74,"$34,393,507 ",STX Entertainment,2017,1,8,9,74,3
toyota mirai,1838,0.777562863,Positive,0,,,,,,,,2017,,,,,
toyota prius,108661,-0.20470032,Negative,toyota prius,La La Land,2004 toyota prius ii,3,toyota prius,27,"$120,121,532 ",Lionsgate,2017,1,17,18,27,3
toyota rav4,407594,0.157431124,Positive,toyota rav4,Jumanji: Welcome to the Jungle,2006 toyota rav4,2,toyota rav4,18,"$170,863,915 ",Sony Pictures Entertainment (SPE),2017,0,3,3,18,2
toyota sequoia,12156,-0.048155978,Negative,0,,,,,,,,2017,,,,,
toyota sienna,111489,-0.127567669,Negative,toyota sienna,The Fate of the Furious,2004 toyota sienna,2,toyota sienna,10,"$226,008,385 ",Universal Pictures,2017,0,5,5,10,2
toyota tacoma,198124,0.033882827,Positive,toyota tacoma,"Everything, Everything",2001 toyota tacoma,3,toyota tacoma,75,"$34,121,140 ",Warner Bros.,2017,1,1,2,75,3
toyota tundra,116285,0.006892431,Positive,toyota tundra,Logan,2007 toyota tundra,1,toyota tundra,9,"$226,277,068 ",Twentieth Century Fox,2017,0,1,1,9,1
toyota venza,14,-0.9762309,Negative,toyota venza,The Shack,2013 toyota venza,2,toyota venza,49,"$57,386,418 ",Lionsgate,2017,0,3,3,49,2
toyota yaris hatchback,8653,-0.204102281,Negative,0,,,,,,,,2017,,,,,
toyota yaris ia/scion ia,35727,0.276739449,Positive,0,,,,,,,,2017,,,,,
volkswagen beetle,15166,-0.031978043,Negative,0,,,,,,,,2017,,,,,
volkswagen cc,1355,-0.581402533,Negative,0,,,,,,,,2017,,,,,
volkswagen eos,1,-0.997416021,Negative,volkswagen eos,The House,2007 volkswagen eos [typ 1f],1,volkswagen eos,94,"$25,584,504 ",Warner Bros.,2017,0,1,1,94,1
volkswagen golf/gti/r/sportwagen alltrack,68978,0.118193461,Positive,volkswagen golf/gti/r/sportwagen alltrack,La La Land,2010 volkswagen golf vi [typ 5k],2,volkswagen golf,27,"$120,121,532 ",Lionsgate,2017,0,12,12,27,2
volkswagen jetta,115807,-0.043762953,Negative,volkswagen jetta,Baby Driver,2015 volkswagen jetta a6 [typ 5k],2,volkswagen jetta,31,"$107,825,862 ",TriStar Pictures,2017,0,11,11,31,2
volkswagen passat,60722,-0.168214569,Negative,volkswagen passat,Passengers,2001 volkswagen passat b5 [typ 3bg],4,volkswagen passat,64,"$44,634,490 ",Sony Pictures Entertainment (SPE),2017,1,14,15,64,4
volkswagen tiguan,46983,0.076653375,Positive,0,,,,,,,,2017,,,,,
volkswagen touareg,3545,-0.160549372,Negative,volkswagen touareg,The Hitman's Bodyguard,2003 volkswagen touareg i [typ 7l],3,volkswagen touareg,41,"$75,468,583 ",Lionsgate,2017,1,0,1,41,3
volvo s60/v60,16825,-0.195476498,Negative,volvo s60/v60,The Fate of the Furious,2001 volvo s60,1,volvo s60,10,"$226,008,385 ",Universal Pictures,2017,0,5,5,10,1
volvo s80,7,-0.989130435,Negative,volvo s80,Patriots Day,1999 volvo s80,1,volvo s80,83,"$31,319,806 ",Lionsgate,2017,0,1,1,83,1
volvo s90/v90,11090,3.02394775,Positive,0,,,,,,,,2017,,,,,
volvo xc60,22516,0.100919226,Positive,volvo xc60,A Bad Moms Christmas,volvo xc60,1,volvo xc60,44,"$71,891,988 ",STX Entertainment,2017,0,2,2,44,1
volvo xc90,30996,-0.047039292,Negative,volvo xc90,Home Again,2016 volvo xc90,3,volvo xc90,92,"$27,020,284 ",Open Road Films (II),2017,1,0,1,92,3
