Vehicle Original,Sales,% Change,Change,Movie Presence,Release,Car,Stars,Vehicle,Rank,Gross,Distributor,Year,Strong Appearance,Weak Appearance,Total Appearance,Best Rank,Highest Star
mercedes-benz cla-class,25792,-0.129912627,Negative,mercedes-benz cla-class,Neighbors 2: Sorority Rising,2014 mercedes-benz cla 250 [c117],1,mercedes-benz cla,58,"$55,455,765 ",Universal Pictures,2016,0,2,2,58,1
mercedes-benz cls-class,4156,-0.324447334,Negative,0,,,,,,,,2016,,,,,
mercedes-benz e-class,50896,-0.0893215,Negative,mercedes-benz e-class,Jason Bourne,2013 mercedes-benz e-klasse [w212],2,mercedes-benz e,15,"$162,434,410 ",Universal Pictures,2016,0,9,9,15,2
mercedes-benz g-class,3950,0.092367257,Positive,mercedes-benz g-class,13 Hours,2013 mercedes-benz g-klasse [w463],4,mercedes-benz g,62,"$52,853,219 ",Paramount Pictures,2016,1,1,2,62,4
mercedes-benz gl-class/gls-class,30442,0.098711517,Positive,mercedes-benz gl-class,,,,,,,,2016,,,,,
mercedes-benz gla-class,24545,-0.040948697,Negative,0,,,,,,,,2016,,,,,
mercedes-benz glc-class,47872,9.477566207,Positive,0,,,,,,,,2016,,,,,
mercedes-benz gle-class/m-class,51791,-0.026795949,Negative,0,,,,,,,,2016,,,,,
mercedes-benz glk-class,84,-0.996399949,Negative,0,,,,,,,,2016,,,,,
mercedes-benz s-class,18803,-0.142746421,Negative,mercedes-benz s-class,Joy,mercedes-benz s-klasse [w126],3,mercedes-benz s,93,"$28,141,138 ",Twentieth Century Fox,2016,1,10,11,93,3
mercedes-benz sl-class,3722,-0.083251232,Negative,0,,,,,,,,2016,,,,,
mercedes-benz slk-class/slc-class,3397,-0.18770923,Negative,mercedes-benz slk-class,,,,,,,,2016,,,,,
mercedes-benz sls amg,1,-0.965517241,Negative,mercedes-benz sls amg,Now You See Me 2,2010 mercedes-benz sls amg [c197],1,mercedes-benz sls amg,47,"$65,075,540 ",Lionsgate,2016,0,1,1,47,1
mercedes-benz sprinter,28320,-0.006977804,Negative,mercedes-benz sprinter,Jason Bourne,2006 mercedes-benz sprinter [w906],3,mercedes-benz sprinter,15,"$162,434,410 ",Universal Pictures,2016,2,11,13,15,3
mini cooper,39239,-0.021959123,Negative,mini cooper,Dirty Grandpa,mini cooper cabrio,3,mini cooper,81,"$35,593,113 ",Lionsgate,2016,1,9,10,81,3
mini cooper clubman,12204,23.80487805,Positive,mini cooper,,,,,,,,2016,,,,,
mini cooper convertible,4584,0.4796643,Positive,mini cooper,,,,,,,,2016,,,,,
mini cooper coupe,8,-0.982608696,Negative,mini cooper,,,,,,,,2016,,,,,
mini cooper hardtop 2-door,11264,-0.430622251,Negative,mini cooper,,,,,,,,2016,,,,,
mini cooper hardtop 4-door,11174,-0.264336033,Negative,mini cooper,,,,,,,,2016,,,,,
mini cooper roadster,5,-0.995466908,Negative,mini cooper,,,,,,,,2016,,,,,
mini countryman,12706,-0.238523313,Negative,0,,,,,,,,2016,,,,,
mini paceman,85,-0.950234192,Negative,0,,,,,,,,2016,,,,,
mitsubishi lancer,14304,-0.191453281,Negative,mitsubishi lancer,13 Hours,1988 mitsubishi lancer,2,mitsubishi lancer,62,"$52,853,219 ",Paramount Pictures,2016,0,2,2,62,2
mitsubishi mirage,22226,0.033046712,Positive,0,,,,,,,,2016,,,,,
mitsubishi outlander,26576,0.394699554,Positive,0,,,,,,,,2016,,,,,
mitsubishi outlander sport,33067,-0.105475302,Negative,mitsubishi outlander sport,Alvin and the Chipmunks: The Road Chip,2011 mitsubishi outlander sport,1,mitsubishi outlander sport,90,"$30,311,560 ",Twentieth Century Fox,2016,0,1,1,90,1
mitsubishi i-miev,94,-0.182608696,Negative,0,,,,,,,,2016,,,,,
nissan 370z/350z,5913,-0.19997294,Negative,nissan 370z/350z,Doctor Strange,2003 nissan 350z,1,nissan 350z,11,"$229,876,337 ",Walt Disney Studios Motion Pictures,2016,0,3,3,11,1
nissan altima,307380,-0.07803886,Negative,nissan altima,The Secret Life of Pets,2007 nissan altima,1,nissan altima,4,"$368,384,330 ",Universal Pictures,2016,0,12,12,4,1
nissan armada,14035,0.101907828,Positive,0,,,,,,,,2016,,,,,
nissan cube,15,-0.984093319,Negative,nissan cube,Alvin and the Chipmunks: The Road Chip,2009 nissan cube,3,nissan cube,90,"$30,311,560 ",Twentieth Century Fox,2016,1,0,1,90,3
nissan frontier,86926,0.38379738,Positive,nissan frontier,Manchester by the Sea,2005 nissan frontier,1,nissan frontier,96,"$27,055,039 ",Roadside Attractions,2016,0,1,1,96,1
nissan gt-r,698,-0.368325792,Negative,0,,,,,,,,2016,,,,,
nissan juke,19577,-0.278160835,Negative,nissan juke,Batman v Superman: Dawn of Justice,2014 nissan juke nismo,1,nissan juke,8,"$330,360,194 ",Warner Bros.,2016,0,5,5,8,1
nissan leaf,14006,-0.1889513,Negative,0,,,,,,,,2016,,,,,
nissan maxima,62670,0.552813499,Positive,nissan maxima,The Girl on the Train,2016 nissan maxima,3,nissan maxima,41,"$75,395,035 ",Universal Pictures,2016,1,2,3,41,3
nissan murano,86953,0.382246809,Positive,0,,,,,,,,2016,,,,,
nissan nv,17873,0.053956835,Positive,nissan nv,Captain America: Civil War,2012 nissan nv 2500 hd,2,nissan nv,3,"$408,084,349 ",Walt Disney Studios Motion Pictures,2016,0,1,1,3,2
nissan nv200,18523,0.069642548,Positive,nissan nv200,Ghostbusters,2014 nissan nv200 taxi,2,nissan nv200,21,"$128,350,574 ",Sony Pictures Entertainment (SPE),2016,0,4,4,21,2
nissan pathfinder,81701,-0.004144269,Negative,nissan pathfinder,Deadpool,1987 nissan pathfinder,1,nissan pathfinder,6,"$363,070,709 ",Twentieth Century Fox,2016,0,6,6,6,1
nissan quest,11115,0.008803776,Positive,nissan quest,Teenage Mutant Ninja Turtles: Out of the Shadows,1999 nissan quest,2,nissan quest,37,"$82,051,601 ",Paramount Pictures,2016,0,1,1,37,2
nissan rogue,329904,0.148730805,Positive,nissan rogue,Jason Bourne,2008 nissan rogue,1,nissan rogue,15,"$162,434,410 ",Universal Pictures,2016,0,3,3,15,1
nissan sentra,214709,0.055034421,Positive,nissan sentra,Jason Bourne,2007 nissan sentra,1,nissan sentra,15,"$162,434,410 ",Universal Pictures,2016,0,8,8,15,1
nissan titan,21880,0.802306425,Positive,0,,,,,,,,2016,,,,,
nissan versa,132214,-0.085201483,Negative,nissan versa,Bad Moms,2014 nissan versa note,2,nissan versa,25,"$113,257,297 ",STX Entertainment,2016,0,4,4,25,2
nissan xterra,38,-0.99643928,Negative,0,,,,,,,,2016,,,,,
porsche 911,8901,-0.10072742,Negative,porsche 911,War Dogs,porsche 911 carrera [997],2,porsche 911,70,"$43,034,523 ",Warner Bros.,2016,0,2,2,70,2
porsche 918 spyder,1,-0.995073892,Negative,0,,,,,,,,2016,,,,,
porsche boxster,2670,-0.13926499,Negative,0,,,,,,,,2016,,,,,
porsche cayenne,15383,-0.066225568,Negative,porsche cayenne,The Accountant,2013 porsche cayenne [958],1,porsche cayenne,35,"$85,856,696 ",Warner Bros.,2016,0,2,2,35,1
porsche cayman,3590,0.00814378,Positive,0,,,,,,,,2016,,,,,
porsche macan,19332,0.428508091,Positive,0,,,,,,,,2016,,,,,
porsche panamera,4403,-0.116750251,Negative,0,,,,,,,,2016,,,,,
ram cargo van,21,-0.993482309,Negative,0,,,,,,,,2016,,,,,
ram pickup,489418,0.084904991,Positive,0,,,,,,,,2016,,,,,
ram promaster,40440,0.42670665,Positive,ram promaster,Batman v Superman: Dawn of Justice,2014 ram promaster,2,ram promaster,8,"$330,360,194 ",Warner Bros.,2016,0,3,3,8,2
ram promaster city,15972,0.435814455,Positive,ram promaster,,,,,,,,2016,,,,,
scion iq,6,-0.987551867,Negative,0,,,,,,,,2016,,,,,
scion tc,9336,-0.432772343,Negative,scion tc,Independence Day: Resurgence,2011 scion tc,1,scion tc,27,"$103,144,286 ",Twentieth Century Fox,2016,0,1,1,27,1
scion xb,2677,-0.824147671,Negative,0,,,,,,,,2016,,,,,
scion xd,9,-0.988664987,Negative,0,,,,,,,,2016,,,,,
smart fortwo,6211,-0.170096205,Negative,0,,,,,,,,2016,,,,,
subaru brz,4141,-0.218089124,Negative,0,,,,,,,,2016,,,,,
subaru forester,178593,0.019412987,Positive,subaru forester,Finding Dory,subaru forester,1,subaru forester,1,"$486,295,561 ",Walt Disney Studios Motion Pictures,2016,0,8,8,1,1
subaru impreza/wrx/wrx sti,88517,-0.119400312,Negative,subaru impreza/wrx/wrx sti,Nerve,2001 subaru impreza wrx sti,4,subaru impreza,75,"$38,583,626 ",Lionsgate,2016,1,9,10,75,4
subaru legacy,65306,0.080384469,Positive,subaru legacy,Neighbors 2: Sorority Rising,1997 subaru legacy outback,4,subaru legacy,58,"$55,455,765 ",Universal Pictures,2016,1,3,4,58,4
subaru outback,182898,0.200953419,Positive,subaru outback,Independence Day: Resurgence,2013 subaru outback,1,subaru outback,27,"$103,144,286 ",Twentieth Century Fox,2016,0,3,3,27,1
subaru xv crosstrek/crosstrek,95677,0.075904956,Positive,subaru xv crosstrek/crosstrek,Daddy's Home,2014 subaru xv crosstrek hybrid,2,subaru xv crosstrek,36,"$85,672,859 ",Paramount Pictures,2016,0,3,3,36,2
tesla model s,29421,0.167407349,Positive,tesla model s,The Girl on the Train,2013 tesla model s,2,tesla model s,41,"$75,395,035 ",Universal Pictures,2016,0,2,2,41,2
tesla model x,18223,84.15420561,Positive,0,,,,,,,,2016,,,,,
toyota 4runner,111970,0.153925428,Positive,toyota 4runner,Hell or High Water,2003 toyota 4runner,2,toyota 4runner,97,"$27,007,844 ",Lionsgate,2016,0,2,2,97,2
toyota 86/scion fr-s,7457,-0.290282669,Negative,toyota 86/scion fr-s,Ride Along 2,2013 scion fr-s,1,scion fr-s,32,"$91,221,830 ",Universal Pictures,2016,0,1,1,32,1
toyota avalon,48080,-0.199507184,Negative,toyota avalon,The Accountant,2000 toyota avalon,1,toyota avalon,35,"$85,856,696 ",Warner Bros.,2016,0,3,3,35,1
toyota camry,388618,-0.094879529,Negative,toyota camry,Ghostbusters,2015 toyota camry,2,toyota camry,21,"$128,350,574 ",Sony Pictures Entertainment (SPE),2016,0,25,25,21,2
toyota corolla/matrix,378210,0.040948774,Positive,toyota corolla/matrix,Now You See Me 2,toyota corolla,2,toyota corolla,47,"$65,075,540 ",Lionsgate,2016,0,14,14,47,2
toyota corolla im/auris/scion im,17727,2.476564032,Positive,0,,,,,,,,2016,,,,,
toyota fj cruiser,9,-0.96069869,Negative,toyota fj cruiser,Miss Peregrine's Home for Peculiar Children,2007 toyota fj cruiser,1,toyota fj cruiser,34,"$86,945,137 ",Twentieth Century Fox,2016,0,1,1,34,1
toyota highlander,191379,0.20428531,Positive,toyota highlander,Doctor Strange,2014 toyota highlander,1,toyota highlander,11,"$229,876,337 ",Walt Disney Studios Motion Pictures,2016,0,5,5,11,1
toyota land cruiser,3705,0.378861183,Positive,toyota land cruiser,The Boy,toyota land cruiser,3,toyota land cruiser,80,"$35,819,556 ",STX Entertainment,2016,1,8,9,80,3
toyota mirai,1034,13.36111111,Positive,0,,,,,,,,2016,,,,,
toyota prius,136629,-0.26058156,Negative,toyota prius,La La Land,2004 toyota prius ii,3,toyota prius,87,"$30,980,271 ",Lionsgate,2016,1,19,20,87,3
toyota rav4,352154,0.11648891,Positive,toyota rav4,Suicide Squad,2013 toyota rav4,1,toyota rav4,9,"$325,100,054 ",Warner Bros.,2016,0,5,5,9,1
toyota sequoia,12771,0.014940793,Positive,0,,,,,,,,2016,,,,,
toyota sienna,127791,-0.070590631,Negative,toyota sienna,Deadpool,2011 toyota sienna,1,toyota sienna,6,"$363,070,709 ",Twentieth Century Fox,2016,0,7,7,6,1
toyota tacoma,191631,0.067213553,Positive,toyota tacoma,Ghostbusters,2009 toyota tacoma,1,toyota tacoma,21,"$128,350,574 ",Sony Pictures Entertainment (SPE),2016,0,4,4,21,1
toyota tundra,115489,-0.028524563,Negative,toyota tundra,Deepwater Horizon,2007 toyota tundra,3,toyota tundra,53,"$61,433,527 ",Lionsgate,2016,1,4,5,53,3
toyota venza,589,-0.97241347,Negative,toyota venza,The Boss,2009 toyota venza,1,toyota venza,50,"$63,285,885 ",Universal Pictures,2016,0,1,1,50,1
toyota yaris hatchback,10872,-0.352047202,Negative,0,,,,,,,,2016,,,,,
toyota yaris ia/scion ia,27983,2.679552926,Positive,0,,,,,,,,2016,,,,,
volkswagen beetle,15667,-0.308818988,Negative,volkswagen beetle,Jason Bourne,2012 volkswagen beetle [typ 5c],1,volkswagen beetle,15,"$162,434,410 ",Universal Pictures,2016,0,1,1,15,1
volkswagen cc,3237,-0.484225621,Negative,volkswagen cc,The Accountant,2013 volkswagen cc b7 [typ 3c],1,volkswagen cc,35,"$85,856,696 ",Warner Bros.,2016,0,1,1,35,1
volkswagen eos,387,-0.870698296,Negative,0,,,,,,,,2016,,,,,
volkswagen golf/gti/r/sportwagen alltrack,61687,-0.055444968,Negative,volkswagen golf/gti/r/sportwagen alltrack,Jason Bourne,2009 volkswagen golf gti vi [typ 5k],3,volkswagen golf,15,"$162,434,410 ",Universal Pictures,2016,1,12,13,15,3
volkswagen jetta,121107,-0.076287669,Negative,volkswagen jetta,10 Cloverfield Lane,volkswagen jetta a4 [typ 1j],3,volkswagen jetta,44,"$72,082,998 ",Paramount Pictures,2016,1,6,7,44,3
volkswagen passat,73002,-0.066554145,Negative,volkswagen passat,London Has Fallen,2011 volkswagen passat b7 [typ 3c],2,volkswagen passat,51,"$62,524,260 ",Focus Features,2016,0,8,8,51,2
volkswagen tiguan,43638,0.217476216,Positive,volkswagen tiguan,13 Hours,2012 volkswagen tiguan i [typ 5n],1,volkswagen tiguan,62,"$52,853,219 ",Paramount Pictures,2016,0,1,1,62,1
volkswagen touareg,4223,-0.399886315,Negative,0,,,,,,,,2016,,,,,
volvo s60/v60,20913,-0.133247679,Negative,volvo s60/v60,Jason Bourne,2011 volvo s60,2,volvo s60,15,"$162,434,410 ",Universal Pictures,2016,0,3,3,15,2
volvo s80,644,-0.658717541,Negative,volvo s80,Jason Bourne,1999 volvo s80,1,volvo s80,15,"$162,434,410 ",Universal Pictures,2016,0,2,2,15,1
volvo xc60,20452,-0.217417923,Negative,volvo xc60,Inferno,volvo xc60,2,volvo xc60,84,"$34,221,651 ",Sony Pictures Entertainment (SPE),2016,0,2,2,84,2
volvo xc70,5425,0.059984369,Positive,volvo xc70,Boo! A Madea Halloween,volvo xc70,3,volvo xc70,42,"$73,206,343 ",Lionsgate,2016,1,2,3,42,3
volvo xc90,32526,1.545667997,Positive,volvo xc90,Lights Out,2007 volvo xc90,4,volvo xc90,45,"$67,268,835 ",Warner Bros.,2016,2,1,3,45,4
